,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
8851,533577,21,edison,2020-11-04T02:08:03Z,south-carolina,2513329,1155389,1964118,2103027,0.545,0.442,0
8852,558966,22,edison,2020-11-04T02:10:05Z,south-carolina,2513329,1155389,1964118,2103027,0.554,0.433,0
8853,597316,24,edison,2020-11-04T02:12:42Z,south-carolina,2513329,1155389,1964118,2103027,0.55,0.437,0
8854,605039,24,edison,2020-11-04T02:12:51Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.435,0
8855,606827,24,edison,2020-11-04T02:13:04Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.435,0
8856,617211,24,edison,2020-11-04T02:13:20Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.431,0
8857,619984,25,edison,2020-11-04T02:16:24Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.431,0
8858,627542,25,edison,2020-11-04T02:16:50Z,south-carolina,2513329,1155389,1964118,2103027,0.558,0.43,0
8859,669341,27,edison,2020-11-04T02:22:26Z,south-carolina,2513329,1155389,1964118,2103027,0.563,0.424,0
8860,690142,27,edison,2020-11-04T02:24:20Z,south-carolina,2513329,1155389,1964118,2103027,0.563,0.424,0
8861,711525,28,edison,2020-11-04T02:25:29Z,south-carolina,2513329,1155389,1964118,2103027,0.563,0.424,0
8862,733938,29,edison,2020-11-04T02:26:59Z,south-carolina,2513329,1155389,1964118,2103027,0.564,0.423,0
8863,776483,31,edison,2020-11-04T02:31:07Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.425,0
8864,778042,31,edison,2020-11-04T02:32:15Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.425,0
8865,787316,31,edison,2020-11-04T02:34:42Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.425,0
8866,818209,32,edison,2020-11-04T02:37:15Z,south-carolina,2513329,1155389,1964118,2103027,0.555,0.432,0
8867,818397,32,edison,2020-11-04T02:37:33Z,south-carolina,2513329,1155389,1964118,2103027,0.555,0.432,0
8868,822163,33,edison,2020-11-04T02:39:17Z,south-carolina,2513329,1155389,1964118,2103027,0.555,0.432,0
8869,828866,33,edison,2020-11-04T02:40:36Z,south-carolina,2513329,1155389,1964118,2103027,0.555,0.432,0
8870,831772,33,edison,2020-11-04T02:41:04Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.431,0
8871,949600,38,edison,2020-11-04T02:42:30Z,south-carolina,2513329,1155389,1964118,2103027,0.554,0.433,0
8872,960528,38,edison,2020-11-04T02:44:50Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.434,0
8873,965848,38,edison,2020-11-04T02:52:08Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.435,0
8874,973601,39,edison,2020-11-04T02:55:06Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.434,0
8875,981302,39,edison,2020-11-04T02:57:49Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.433,0
8876,982916,39,edison,2020-11-04T02:59:11Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.434,0
8877,985057,39,edison,2020-11-04T03:05:02Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.434,0
8878,992085,39,edison,2020-11-04T03:05:34Z,south-carolina,2513329,1155389,1964118,2103027,0.554,0.433,0
8879,1011932,40,edison,2020-11-04T03:08:46Z,south-carolina,2513329,1155389,1964118,2103027,0.558,0.428,0
8880,1013102,40,edison,2020-11-04T03:09:25Z,south-carolina,2513329,1155389,1964118,2103027,0.558,0.428,0
8881,1052820,42,edison,2020-11-04T03:13:02Z,south-carolina,2513329,1155389,1964118,2103027,0.562,0.425,0
8882,1077304,43,edison,2020-11-04T03:20:49Z,south-carolina,2513329,1155389,1964118,2103027,0.563,0.423,0
8883,1147948,45,edison,2020-11-04T03:21:02Z,south-carolina,2513329,1155389,1964118,2103027,0.567,0.42,0
8884,1170871,46,edison,2020-11-04T03:25:42Z,south-carolina,2513329,1155389,1964118,2103027,0.569,0.417,0
8885,1197037,47,edison,2020-11-04T03:30:19Z,south-carolina,2513329,1155389,1964118,2103027,0.566,0.419,0
8886,1205314,48,edison,2020-11-04T03:31:51Z,south-carolina,2513329,1155389,1964118,2103027,0.567,0.419,0
8887,1326171,53,edison,2020-11-04T03:37:56Z,south-carolina,2513329,1155389,1964118,2103027,0.564,0.422,0
8888,1326171,53,edison,2020-11-04T03:39:40Z,south-carolina,2513329,1155389,1964118,2103027,0.565,0.422,0
8889,1350236,53,edison,2020-11-04T03:40:22Z,south-carolina,2513329,1155389,1964118,2103027,0.566,0.42,0
8890,1385896,55,edison,2020-11-04T03:43:21Z,south-carolina,2513329,1155389,1964118,2103027,0.572,0.414,0
8891,1394029,55,edison,2020-11-04T03:48:07Z,south-carolina,2513329,1155389,1964118,2103027,0.572,0.414,0
8892,1418086,56,edison,2020-11-04T03:55:22Z,south-carolina,2513329,1155389,1964118,2103027,0.573,0.413,0
8893,1432294,57,edison,2020-11-04T04:05:31Z,south-carolina,2513329,1155389,1964118,2103027,0.573,0.413,0
8894,1432688,57,edison,2020-11-04T04:12:41Z,south-carolina,2513329,1155389,1964118,2103027,0.574,0.413,0
8895,1455192,58,edison,2020-11-04T04:15:47Z,south-carolina,2513329,1155389,1964118,2103027,0.575,0.411,0
8896,1455453,58,edison,2020-11-04T04:19:42Z,south-carolina,2513329,1155389,1964118,2103027,0.575,0.411,0
8897,1455613,58,edison,2020-11-04T04:21:43Z,south-carolina,2513329,1155389,1964118,2103027,0.575,0.411,0
8898,1457129,58,edison,2020-11-04T04:30:34Z,south-carolina,2513329,1155389,1964118,2103027,0.575,0.411,0
8899,1586290,63,edison,2020-11-04T04:32:13Z,south-carolina,2513329,1155389,1964118,2103027,0.575,0.411,0
8900,1605971,64,edison,2020-11-04T04:47:46Z,south-carolina,2513329,1155389,1964118,2103027,0.577,0.409,0
8901,1698790,67,edison,2020-11-04T05:08:41Z,south-carolina,2513329,1155389,1964118,2103027,0.582,0.404,0
8902,1699335,67,edison,2020-11-04T05:24:25Z,south-carolina,2513329,1155389,1964118,2103027,0.582,0.404,0
8903,1702445,67,edison,2020-11-04T05:24:32Z,south-carolina,2513329,1155389,1964118,2103027,0.581,0.405,0
8904,1715440,68,edison,2020-11-04T05:34:05Z,south-carolina,2513329,1155389,1964118,2103027,0.581,0.405,0
8905,1720400,68,edison,2020-11-04T05:39:35Z,south-carolina,2513329,1155389,1964118,2103027,0.582,0.404,0
8906,1720780,68,edison,2020-11-04T05:44:18Z,south-carolina,2513329,1155389,1964118,2103027,0.582,0.404,0
8907,1771976,70,edison,2020-11-04T05:51:18Z,south-carolina,2513329,1155389,1964118,2103027,0.585,0.401,0
8908,1794115,71,edison,2020-11-04T05:53:22Z,south-carolina,2513329,1155389,1964118,2103027,0.585,0.4,0
8909,1856133,74,edison,2020-11-04T06:24:53Z,south-carolina,2513329,1155389,1964118,2103027,0.589,0.397,0
8910,1878661,74,edison,2020-11-04T06:31:52Z,south-carolina,2513329,1155389,1964118,2103027,0.588,0.398,0
8911,1909438,76,edison,2020-11-04T06:39:51Z,south-carolina,2513329,1155389,1964118,2103027,0.585,0.4,0
8912,2027461,80,edison,2020-11-04T07:28:52Z,south-carolina,2513329,1155389,1964118,2103027,0.576,0.409,0
8913,2100216,83,edison,2020-11-04T07:31:29Z,south-carolina,2513329,1155389,1964118,2103027,0.569,0.417,0
8914,2146588,85,edison,2020-11-04T08:07:52Z,south-carolina,2513329,1155389,1964118,2103027,0.564,0.422,0
8915,2273778,90,edison,2020-11-04T11:28:51Z,south-carolina,2513329,1155389,1964118,2103027,0.57,0.415,0
8916,2294642,91,edison,2020-11-04T12:16:50Z,south-carolina,2513329,1155389,1964118,2103027,0.57,0.415,0
8917,2299689,91,edison,2020-11-04T15:26:52Z,south-carolina,2513329,1155389,1964118,2103027,0.57,0.415,0
8918,2299815,91,edison,2020-11-04T16:39:50Z,south-carolina,2513329,1155389,1964118,2103027,0.57,0.415,0
8919,2396380,95,edison,2020-11-04T16:56:34Z,south-carolina,2513329,1155389,1964118,2103027,0.557,0.428,0
8920,2396921,95,edison,2020-11-04T17:38:50Z,south-carolina,2513329,1155389,1964118,2103027,0.557,0.428,0
8921,2397442,95,edison,2020-11-04T18:32:00Z,south-carolina,2513329,1155389,1964118,2103027,0.557,0.428,0
8922,2423152,96,edison,2020-11-04T19:02:57Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.429,0
8923,2423505,96,edison,2020-11-04T19:17:50Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.429,0
8924,2424378,96,edison,2020-11-04T21:07:52Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.429,0
8925,2426043,96,edison,2020-11-04T23:05:50Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.429,0
8926,2437284,97,edison,2020-11-05T00:58:51Z,south-carolina,2513329,1155389,1964118,2103027,0.556,0.43,0
8927,2460155,97,edison,2020-11-05T01:13:18Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.432,0
8928,2461757,97,edison,2020-11-05T01:25:50Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.432,0
8929,2462431,98,edison,2020-11-05T01:39:50Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.432,0
8930,2463268,98,edison,2020-11-05T03:11:43Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.432,0
8931,2464656,98,edison,2020-11-05T05:11:44Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.433,0
8932,2466074,98,edison,2020-11-05T13:15:54Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.433,0
8933,2466654,98,edison,2020-11-05T15:14:45Z,south-carolina,2513329,1155389,1964118,2103027,0.553,0.433,0
8934,2467841,98,edison,2020-11-05T17:05:53Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.433,0
8935,2469260,98,edison,2020-11-05T19:03:49Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.433,0
8936,2471295,98,edison,2020-11-05T21:06:42Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.433,0
8937,2471983,98,edison,2020-11-05T21:11:39Z,south-carolina,2513329,1155389,1964118,2103027,0.552,0.433,0
8938,2504233,99,edison,2020-11-05T22:00:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8939,2504235,99,edison,2020-11-05T22:40:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8940,2504236,99,edison,2020-11-06T15:16:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8941,2504238,99,edison,2020-11-06T15:26:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8942,2504246,99,edison,2020-11-06T15:57:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8943,2504252,99,edison,2020-11-06T16:08:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8944,2504254,99,edison,2020-11-06T16:28:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8945,2504311,99,edison,2020-11-06T16:42:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8946,2504357,99,edison,2020-11-06T16:43:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8947,2504433,99,edison,2020-11-06T17:04:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8948,2504488,99,edison,2020-11-06T17:25:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8949,2504504,99,edison,2020-11-06T17:29:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8950,2504509,99,edison,2020-11-06T17:31:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8951,2504529,99,edison,2020-11-06T17:33:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8952,2504649,99,edison,2020-11-06T17:36:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8953,2504651,99,edison,2020-11-06T17:37:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8954,2504673,99,edison,2020-11-06T18:04:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8955,2504716,99,edison,2020-11-06T18:05:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8956,2504724,99,edison,2020-11-06T18:08:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8957,2505124,99,edison,2020-11-06T18:12:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8958,2505146,99,edison,2020-11-06T18:14:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8959,2505477,99,edison,2020-11-06T18:38:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8960,2505482,99,edison,2020-11-06T18:42:37Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8961,2505693,99,edison,2020-11-06T18:43:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8962,2505876,99,edison,2020-11-06T18:45:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8963,2505971,99,edison,2020-11-06T19:03:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8964,2507085,99,edison,2020-11-06T19:04:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.435,0
8965,2508431,99,edison,2020-11-06T19:06:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8966,2508519,99,edison,2020-11-06T19:24:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8967,2509286,99,edison,2020-11-06T19:28:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8968,2509298,99,edison,2020-11-06T19:31:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8969,2509329,99,edison,2020-11-06T20:10:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8970,2509407,99,edison,2020-11-06T20:31:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8971,2509692,99,edison,2020-11-06T20:37:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8972,2509738,99,edison,2020-11-06T20:47:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8973,2509909,99,edison,2020-11-06T20:54:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8974,2510182,99,edison,2020-11-06T20:55:24Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8975,2510315,99,edison,2020-11-06T21:18:39Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8976,2510997,99,edison,2020-11-06T21:27:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8977,2511000,99,edison,2020-11-06T21:36:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8978,2511062,99,edison,2020-11-06T21:53:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8979,2512266,99,edison,2020-11-06T21:55:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8980,2512290,99,edison,2020-11-06T23:44:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8981,2515488,99,edison,2020-11-07T01:33:38Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8982,2515926,99,edison,2020-11-07T16:58:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8983,2515928,99,edison,2020-11-09T16:41:40Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8984,2513809,99,edison,2020-11-09T19:56:50Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8985,2513824,99,edison,2020-11-10T15:06:51Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8986,2513329,99,edison,2020-11-11T15:55:18Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8987,2513329,100,ap,2020-11-17T16:51:55.727Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8988,2513329,100,edison,2020-11-20T14:18:11Z,south-carolina,2513329,1155389,1964118,2103027,0.551,0.434,0
8989,0,0,edison,2020-11-04T10:02:04Z,south-dakota,422609,227721,363815,370093,0.0,0.0,0
8990,3229,1,edison,2020-11-04T02:03:34Z,south-dakota,422609,227721,363815,370093,0.744,0.236,0
8991,11017,3,edison,2020-11-04T02:04:03Z,south-dakota,422609,227721,363815,370093,0.707,0.27,0
8992,13598,3,edison,2020-11-04T02:06:03Z,south-dakota,422609,227721,363815,370093,0.69,0.287,0
8993,14211,3,edison,2020-11-04T02:10:27Z,south-dakota,422609,227721,363815,370093,0.693,0.284,0
8994,15599,4,edison,2020-11-04T02:11:27Z,south-dakota,422609,227721,363815,370093,0.698,0.279,0
8995,17400,4,edison,2020-11-04T02:11:57Z,south-dakota,422609,227721,363815,370093,0.68,0.297,0
8996,20790,5,edison,2020-11-04T02:17:51Z,south-dakota,422609,227721,363815,370093,0.681,0.295,0
8997,33614,8,edison,2020-11-04T02:22:45Z,south-dakota,422609,227721,363815,370093,0.617,0.359,0
8998,36853,9,edison,2020-11-04T02:27:43Z,south-dakota,422609,227721,363815,370093,0.625,0.35,0
8999,51399,12,edison,2020-11-04T02:31:17Z,south-dakota,422609,227721,363815,370093,0.626,0.348,0
9000,53475,13,edison,2020-11-04T02:36:21Z,south-dakota,422609,227721,363815,370093,0.627,0.347,0
9001,63508,15,edison,2020-11-04T02:36:27Z,south-dakota,422609,227721,363815,370093,0.626,0.348,0
9002,75090,18,edison,2020-11-04T02:39:57Z,south-dakota,422609,227721,363815,370093,0.612,0.363,0
9003,75513,18,edison,2020-11-04T02:42:17Z,south-dakota,422609,227721,363815,370093,0.613,0.362,0
9004,77891,19,edison,2020-11-04T02:42:27Z,south-dakota,422609,227721,363815,370093,0.615,0.359,0
9005,79255,19,edison,2020-11-04T02:42:59Z,south-dakota,422609,227721,363815,370093,0.618,0.356,0
9006,80388,19,edison,2020-11-04T02:47:15Z,south-dakota,422609,227721,363815,370093,0.619,0.355,0
9007,81459,20,edison,2020-11-04T02:47:34Z,south-dakota,422609,227721,363815,370093,0.618,0.356,0
9008,82123,20,edison,2020-11-04T02:49:17Z,south-dakota,422609,227721,363815,370093,0.617,0.357,0
9009,82299,20,edison,2020-11-04T02:51:42Z,south-dakota,422609,227721,363815,370093,0.617,0.357,0
9010,82869,20,edison,2020-11-04T02:51:45Z,south-dakota,422609,227721,363815,370093,0.618,0.356,0
9011,88095,21,edison,2020-11-04T02:53:28Z,south-dakota,422609,227721,363815,370093,0.622,0.352,0
9012,88846,21,edison,2020-11-04T02:55:36Z,south-dakota,422609,227721,363815,370093,0.623,0.351,0
9013,91752,22,edison,2020-11-04T02:58:21Z,south-dakota,422609,227721,363815,370093,0.624,0.35,0
9014,94211,23,edison,2020-11-04T02:58:39Z,south-dakota,422609,227721,363815,370093,0.626,0.348,0
9015,96069,23,edison,2020-11-04T02:59:35Z,south-dakota,422609,227721,363815,370093,0.627,0.346,0
9016,104501,25,edison,2020-11-04T03:02:55Z,south-dakota,422609,227721,363815,370093,0.634,0.34,0
9017,104990,25,edison,2020-11-04T03:06:58Z,south-dakota,422609,227721,363815,370093,0.635,0.339,0
9018,110718,27,edison,2020-11-04T03:07:43Z,south-dakota,422609,227721,363815,370093,0.641,0.333,0
9019,117908,28,edison,2020-11-04T03:12:12Z,south-dakota,422609,227721,363815,370093,0.645,0.33,0
9020,123860,30,edison,2020-11-04T03:16:35Z,south-dakota,422609,227721,363815,370093,0.65,0.324,0
9021,125292,30,edison,2020-11-04T03:17:27Z,south-dakota,422609,227721,363815,370093,0.649,0.325,0
9022,129133,31,edison,2020-11-04T03:23:11Z,south-dakota,422609,227721,363815,370093,0.651,0.323,0
9023,129682,31,edison,2020-11-04T03:23:45Z,south-dakota,422609,227721,363815,370093,0.651,0.323,0
9024,135681,33,edison,2020-11-04T03:27:55Z,south-dakota,422609,227721,363815,370093,0.653,0.321,0
9025,138881,33,edison,2020-11-04T03:32:40Z,south-dakota,422609,227721,363815,370093,0.657,0.318,0
9026,140222,34,edison,2020-11-04T03:35:23Z,south-dakota,422609,227721,363815,370093,0.656,0.318,0
9027,142408,34,edison,2020-11-04T03:35:51Z,south-dakota,422609,227721,363815,370093,0.657,0.318,0
9028,150295,36,edison,2020-11-04T03:37:18Z,south-dakota,422609,227721,363815,370093,0.66,0.314,0
9029,154029,37,edison,2020-11-04T03:42:59Z,south-dakota,422609,227721,363815,370093,0.662,0.312,0
9030,154261,37,edison,2020-11-04T03:46:23Z,south-dakota,422609,227721,363815,370093,0.662,0.312,0
9031,160823,39,edison,2020-11-04T03:50:32Z,south-dakota,422609,227721,363815,370093,0.664,0.311,0
9032,164620,40,edison,2020-11-04T03:53:02Z,south-dakota,422609,227721,363815,370093,0.663,0.311,0
9033,165911,40,edison,2020-11-04T03:53:17Z,south-dakota,422609,227721,363815,370093,0.663,0.311,0
9034,167436,40,edison,2020-11-04T03:54:28Z,south-dakota,422609,227721,363815,370093,0.66,0.314,0
9035,206273,50,edison,2020-11-04T03:58:11Z,south-dakota,422609,227721,363815,370093,0.641,0.333,0
9036,209103,50,edison,2020-11-04T03:58:51Z,south-dakota,422609,227721,363815,370093,0.642,0.332,0
9037,215042,52,edison,2020-11-04T04:01:36Z,south-dakota,422609,227721,363815,370093,0.644,0.33,0
9038,219427,53,edison,2020-11-04T04:08:28Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9039,220707,53,edison,2020-11-04T04:11:17Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9040,241313,58,edison,2020-11-04T04:12:23Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9041,245094,59,edison,2020-11-04T04:18:15Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9042,245326,59,edison,2020-11-04T04:22:24Z,south-dakota,422609,227721,363815,370093,0.646,0.327,0
9043,248856,60,edison,2020-11-04T04:22:53Z,south-dakota,422609,227721,363815,370093,0.646,0.327,0
9044,255490,62,edison,2020-11-04T04:26:41Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9045,258546,62,edison,2020-11-04T04:32:36Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9046,266100,64,edison,2020-11-04T04:38:46Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9047,266100,64,edison,2020-11-04T04:41:38Z,south-dakota,422609,227721,363815,370093,0.643,0.33,0
9048,266374,64,edison,2020-11-04T04:41:46Z,south-dakota,422609,227721,363815,370093,0.644,0.33,0
9049,267088,64,edison,2020-11-04T04:41:58Z,south-dakota,422609,227721,363815,370093,0.643,0.331,0
9050,268352,65,edison,2020-11-04T04:42:34Z,south-dakota,422609,227721,363815,370093,0.643,0.33,0
9051,274773,66,edison,2020-11-04T04:43:11Z,south-dakota,422609,227721,363815,370093,0.644,0.33,0
9052,275372,66,edison,2020-11-04T04:43:45Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9053,279381,67,edison,2020-11-04T04:46:34Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9054,280076,67,edison,2020-11-04T04:51:46Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9055,280574,68,edison,2020-11-04T04:52:28Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9056,280685,68,edison,2020-11-04T04:53:54Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9057,280987,68,edison,2020-11-04T04:57:24Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9058,282445,68,edison,2020-11-04T05:01:20Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9059,286999,69,edison,2020-11-04T05:02:10Z,south-dakota,422609,227721,363815,370093,0.649,0.325,0
9060,286999,69,edison,2020-11-04T05:03:52Z,south-dakota,422609,227721,363815,370093,0.648,0.327,0
9061,287123,69,edison,2020-11-04T05:06:12Z,south-dakota,422609,227721,363815,370093,0.648,0.327,0
9062,288244,69,edison,2020-11-04T05:07:24Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9063,288639,70,edison,2020-11-04T05:11:11Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9064,291797,70,edison,2020-11-04T05:14:30Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9065,308729,74,edison,2020-11-04T05:16:35Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9066,314168,76,edison,2020-11-04T05:23:00Z,south-dakota,422609,227721,363815,370093,0.647,0.327,0
9067,319563,77,edison,2020-11-04T05:27:26Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9068,325411,78,edison,2020-11-04T05:31:56Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9069,325502,78,edison,2020-11-04T05:32:14Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9070,325507,78,edison,2020-11-04T05:33:20Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9071,326400,79,edison,2020-11-04T05:37:13Z,south-dakota,422609,227721,363815,370093,0.648,0.326,0
9072,326994,79,edison,2020-11-04T05:42:02Z,south-dakota,422609,227721,363815,370093,0.647,0.326,0
9073,328931,79,edison,2020-11-04T05:44:35Z,south-dakota,422609,227721,363815,370093,0.647,0.326,0
9074,332808,80,edison,2020-11-04T05:46:50Z,south-dakota,422609,227721,363815,370093,0.646,0.328,0
9075,334892,81,edison,2020-11-04T05:48:04Z,south-dakota,422609,227721,363815,370093,0.645,0.328,0
9076,335389,81,edison,2020-11-04T05:51:48Z,south-dakota,422609,227721,363815,370093,0.645,0.328,0
9077,335707,81,edison,2020-11-04T05:56:57Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9078,339592,82,edison,2020-11-04T06:01:47Z,south-dakota,422609,227721,363815,370093,0.645,0.329,0
9079,341785,82,edison,2020-11-04T06:06:25Z,south-dakota,422609,227721,363815,370093,0.644,0.329,0
9080,343443,83,edison,2020-11-04T06:15:54Z,south-dakota,422609,227721,363815,370093,0.644,0.33,0
9081,358631,86,edison,2020-11-04T06:20:53Z,south-dakota,422609,227721,363815,370093,0.642,0.331,0
9082,360437,87,edison,2020-11-04T06:30:53Z,south-dakota,422609,227721,363815,370093,0.642,0.332,0
9083,369109,89,edison,2020-11-04T06:35:52Z,south-dakota,422609,227721,363815,370093,0.641,0.333,0
9084,373345,90,edison,2020-11-04T06:50:50Z,south-dakota,422609,227721,363815,370093,0.641,0.332,0
9085,373491,90,edison,2020-11-04T06:55:53Z,south-dakota,422609,227721,363815,370093,0.641,0.332,0
9086,375204,90,edison,2020-11-04T07:01:50Z,south-dakota,422609,227721,363815,370093,0.642,0.331,0
9087,377001,91,edison,2020-11-04T07:05:52Z,south-dakota,422609,227721,363815,370093,0.641,0.332,0
9088,377061,91,edison,2020-11-04T07:10:04Z,south-dakota,422609,227721,363815,370093,0.641,0.332,0
9089,377224,91,edison,2020-11-04T07:11:50Z,south-dakota,422609,227721,363815,370093,0.641,0.332,0
9090,377747,91,edison,2020-11-04T07:15:15Z,south-dakota,422609,227721,363815,370093,0.64,0.333,0
9091,378160,91,edison,2020-11-04T07:21:49Z,south-dakota,422609,227721,363815,370093,0.64,0.333,0
9092,378979,91,edison,2020-11-04T07:25:50Z,south-dakota,422609,227721,363815,370093,0.64,0.333,0
9093,379779,92,edison,2020-11-04T07:45:50Z,south-dakota,422609,227721,363815,370093,0.64,0.333,0
9094,381097,92,edison,2020-11-04T07:56:50Z,south-dakota,422609,227721,363815,370093,0.641,0.333,0
9095,381611,92,edison,2020-11-04T08:20:53Z,south-dakota,422609,227721,363815,370093,0.64,0.333,0
