,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
7033,4348142,69,edison,2020-11-04T03:00:12Z,ohio,6100000,2841005,5590898,5536528,0.505,0.481,0
7034,4348174,69,edison,2020-11-04T03:01:47Z,ohio,6100000,2841005,5590898,5536528,0.505,0.481,0
7035,4383542,69,edison,2020-11-04T03:02:11Z,ohio,6100000,2841005,5590898,5536528,0.505,0.482,0
7036,4447035,70,edison,2020-11-04T03:03:05Z,ohio,6100000,2841005,5590898,5536528,0.508,0.479,0
7037,4569699,72,edison,2020-11-04T03:10:54Z,ohio,6100000,2841005,5590898,5536528,0.512,0.474,0
7038,4569745,72,edison,2020-11-04T03:12:19Z,ohio,6100000,2841005,5590898,5536528,0.512,0.474,0
7039,4569750,72,edison,2020-11-04T03:12:48Z,ohio,6100000,2841005,5590898,5536528,0.512,0.474,0
7040,4687417,74,edison,2020-11-04T03:18:54Z,ohio,6100000,2841005,5590898,5536528,0.518,0.468,0
7041,4687747,74,edison,2020-11-04T03:19:45Z,ohio,6100000,2841005,5590898,5536528,0.518,0.468,0
7042,4687885,74,edison,2020-11-04T03:20:48Z,ohio,6100000,2841005,5590898,5536528,0.518,0.468,0
7043,5076300,80,edison,2020-11-04T03:45:20Z,ohio,6100000,2841005,5590898,5536528,0.525,0.461,0
7044,5076847,80,edison,2020-11-04T03:45:27Z,ohio,6100000,2841005,5590898,5536528,0.525,0.461,0
7045,5077063,80,edison,2020-11-04T03:45:59Z,ohio,6100000,2841005,5590898,5536528,0.525,0.461,0
7046,5142250,81,edison,2020-11-04T03:46:19Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7047,5148714,82,edison,2020-11-04T03:46:40Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7048,5148788,82,edison,2020-11-04T03:48:11Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7049,5166933,82,edison,2020-11-04T03:49:06Z,ohio,6100000,2841005,5590898,5536528,0.526,0.46,0
7050,5185025,82,edison,2020-11-04T03:49:18Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7051,5185092,82,edison,2020-11-04T03:49:49Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7052,5185135,82,edison,2020-11-04T03:50:13Z,ohio,6100000,2841005,5590898,5536528,0.527,0.459,0
7053,5204731,82,edison,2020-11-04T03:51:31Z,ohio,6100000,2841005,5590898,5536528,0.528,0.458,0
7054,5204892,82,edison,2020-11-04T03:52:26Z,ohio,6100000,2841005,5590898,5536528,0.527,0.458,0
7055,5204984,82,edison,2020-11-04T03:53:17Z,ohio,6100000,2841005,5590898,5536528,0.527,0.458,0
7056,5235269,83,edison,2020-11-04T03:55:33Z,ohio,6100000,2841005,5590898,5536528,0.528,0.458,0
7057,5240860,83,edison,2020-11-04T03:56:46Z,ohio,6100000,2841005,5590898,5536528,0.528,0.457,0
7058,5306324,84,edison,2020-11-04T03:57:36Z,ohio,6100000,2841005,5590898,5536528,0.529,0.456,0
7059,5313230,84,edison,2020-11-04T04:00:24Z,ohio,6100000,2841005,5590898,5536528,0.529,0.456,0
7060,5319598,84,edison,2020-11-04T04:00:34Z,ohio,6100000,2841005,5590898,5536528,0.529,0.456,0
7061,5354945,85,edison,2020-11-04T04:03:55Z,ohio,6100000,2841005,5590898,5536528,0.53,0.456,0
7062,5369112,85,edison,2020-11-04T04:04:22Z,ohio,6100000,2841005,5590898,5536528,0.53,0.455,0
7063,5383793,85,edison,2020-11-04T04:04:43Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7064,5383796,85,edison,2020-11-04T04:05:54Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7065,5386809,85,edison,2020-11-04T04:08:50Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7066,5386836,85,edison,2020-11-04T04:11:41Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7067,5386890,85,edison,2020-11-04T04:11:47Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7068,5388296,85,edison,2020-11-04T04:15:02Z,ohio,6100000,2841005,5590898,5536528,0.531,0.455,0
7069,5388586,85,edison,2020-11-04T04:15:57Z,ohio,6100000,2841005,5590898,5536528,0.53,0.455,0
7070,5441195,86,edison,2020-11-04T04:16:45Z,ohio,6100000,2841005,5590898,5536528,0.531,0.454,0
7071,5516475,87,edison,2020-11-04T04:30:20Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7072,5529063,88,edison,2020-11-04T04:31:17Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7073,5529098,88,edison,2020-11-04T04:31:49Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7074,5540905,88,edison,2020-11-04T04:32:59Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7075,5571185,88,edison,2020-11-04T04:45:54Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7076,5573803,88,edison,2020-11-04T04:45:57Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7077,5573937,88,edison,2020-11-04T04:47:46Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7078,5573941,88,edison,2020-11-04T04:48:49Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7079,5578927,88,edison,2020-11-04T04:49:56Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7080,5579317,88,edison,2020-11-04T04:55:23Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7081,5614295,89,edison,2020-11-04T04:58:45Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7082,5615838,89,edison,2020-11-04T05:00:40Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7083,5616196,89,edison,2020-11-04T05:01:27Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7084,5616261,89,edison,2020-11-04T05:02:15Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7085,5616303,89,edison,2020-11-04T05:02:37Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7086,5616518,89,edison,2020-11-04T05:02:58Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7087,5621656,89,edison,2020-11-04T05:06:16Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7088,5629648,89,edison,2020-11-04T05:09:38Z,ohio,6100000,2841005,5590898,5536528,0.534,0.452,0
7089,5631195,89,edison,2020-11-04T05:12:29Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7090,5631249,89,edison,2020-11-04T05:13:16Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7091,5631264,89,edison,2020-11-04T05:14:08Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7092,5633079,89,edison,2020-11-04T05:27:18Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7093,5635693,89,edison,2020-11-04T05:30:37Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7094,5636546,89,edison,2020-11-04T05:35:31Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7095,5645175,89,edison,2020-11-04T05:39:15Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7096,5647920,89,edison,2020-11-04T05:43:50Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7097,5659124,90,edison,2020-11-04T05:49:24Z,ohio,6100000,2841005,5590898,5536528,0.534,0.451,0
7098,5661091,90,edison,2020-11-04T05:53:11Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7099,5669112,90,edison,2020-11-04T05:54:18Z,ohio,6100000,2841005,5590898,5536528,0.533,0.451,0
7100,5685542,90,edison,2020-11-04T06:00:05Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7101,5688934,90,edison,2020-11-04T06:06:39Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7102,5699395,90,edison,2020-11-04T06:20:52Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7103,5701651,90,edison,2020-11-04T06:23:50Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7104,5769689,95,edison,2020-11-08T19:31:45Z,ohio,6100000,2841005,5590898,5536528,0.532,0.453,0
7105,5764587,95,edison,2020-11-09T20:25:39Z,ohio,6100000,2841005,5590898,5536528,0.533,0.452,0
7106,5788026,95,edison,2020-11-18T18:45:54Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7107,5795391,95,edison,2020-11-18T18:47:15Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7108,5828506,96,edison,2020-11-18T18:51:13Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7109,5829045,96,edison,2020-11-18T18:53:45Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7110,5848230,96,edison,2020-11-18T18:56:20Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7111,5852939,96,edison,2020-11-18T18:58:32Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7112,5854966,96,edison,2020-11-18T19:01:41Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7113,5858499,96,edison,2020-11-18T19:04:54Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7114,5859743,96,edison,2020-11-18T19:09:40Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7115,5862515,96,edison,2020-11-18T19:12:23Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7116,5864460,96,edison,2020-11-18T19:15:06Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7117,5865444,96,edison,2020-11-18T19:16:34Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7118,5866926,96,edison,2020-11-18T19:18:31Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7119,5867384,96,edison,2020-11-18T19:24:56Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7120,5868865,96,edison,2020-11-18T19:31:02Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7121,5870357,96,edison,2020-11-18T19:35:06Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7122,5870526,96,edison,2020-11-18T19:39:22Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7123,5870661,96,edison,2020-11-18T19:40:55Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7124,5871417,96,edison,2020-11-18T19:42:52Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7125,5878732,96,edison,2020-11-18T20:57:48Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7126,5880034,96,edison,2020-11-18T22:04:28Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7127,5880657,96,edison,2020-11-18T22:12:25Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7128,5880963,96,edison,2020-11-18T22:14:52Z,ohio,6100000,2841005,5590898,5536528,0.531,0.453,0
7129,5882038,96,edison,2020-11-18T22:22:29Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7130,5885229,96,edison,2020-11-18T22:24:09Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7131,5887704,97,edison,2020-11-18T22:27:02Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7132,5888495,97,edison,2020-11-18T22:29:35Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7133,5889329,97,edison,2020-11-18T22:31:30Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7134,5889850,97,edison,2020-11-18T22:34:24Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7135,5894229,97,edison,2020-11-18T22:48:21Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7136,5896795,97,edison,2020-11-18T22:54:47Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7137,5897402,97,edison,2020-11-18T23:16:04Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7138,5897955,97,edison,2020-11-18T23:19:20Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7139,5903632,97,edison,2020-11-19T00:08:20Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7140,5904574,97,edison,2020-11-19T15:35:09Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7141,5904643,97,edison,2020-11-19T15:46:32Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7142,5904846,97,edison,2020-11-19T15:50:58Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7143,5905739,97,edison,2020-11-19T15:56:11Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7144,5906060,97,edison,2020-11-19T16:00:43Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7145,5906700,97,edison,2020-11-19T16:08:33Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7146,5907073,97,edison,2020-11-19T16:25:19Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7147,5907497,97,edison,2020-11-19T16:39:19Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7148,5913277,97,edison,2020-11-19T16:42:30Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7149,5915902,97,edison,2020-11-19T16:57:49Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7150,5915995,97,edison,2020-11-19T17:13:24Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7151,5916122,97,edison,2020-11-19T17:22:26Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7152,5916326,97,edison,2020-11-19T17:25:50Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7153,5916823,97,edison,2020-11-19T17:28:26Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7154,5917184,97,edison,2020-11-19T17:31:38Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7155,5918078,97,edison,2020-11-19T17:34:46Z,ohio,6100000,2841005,5590898,5536528,0.531,0.452,0
7156,5920313,97,edison,2020-11-19T17:37:03Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7157,5921649,97,edison,2020-11-19T17:37:29Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7158,5922451,97,edison,2020-11-19T17:45:09Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7159,5922678,97,edison,2020-11-19T17:51:04Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7160,5915070,97,ap,2020-11-19T22:03:52.080Z,ohio,6100000,2841005,5590898,5536528,0.533,0.453,0
7161,5922678,97,edison,2020-11-19T17:51:04Z,ohio,6100000,2841005,5590898,5536528,0.532,0.452,0
7162,0,0,edison,2020-11-04T07:02:20Z,oklahoma,1560699,949136,1334872,1452992,0.0,0.0,0
7163,31010,2,edison,2020-11-04T01:12:18Z,oklahoma,1560699,949136,1334872,1452992,0.757,0.229,0
7164,48564,3,edison,2020-11-04T01:12:56Z,oklahoma,1560699,949136,1334872,1452992,0.667,0.318,0
7165,111687,7,edison,2020-11-04T01:13:20Z,oklahoma,1560699,949136,1334872,1452992,0.622,0.363,0
7166,116084,7,edison,2020-11-04T01:15:56Z,oklahoma,1560699,949136,1334872,1452992,0.618,0.367,0
7167,125570,8,edison,2020-11-04T01:16:56Z,oklahoma,1560699,949136,1334872,1452992,0.615,0.369,0
7168,136836,8,edison,2020-11-04T01:17:55Z,oklahoma,1560699,949136,1334872,1452992,0.615,0.368,0
7169,143268,9,edison,2020-11-04T01:19:57Z,oklahoma,1560699,949136,1334872,1452992,0.618,0.366,0
7170,144352,9,edison,2020-11-04T01:20:57Z,oklahoma,1560699,949136,1334872,1452992,0.618,0.366,0
7171,149107,9,edison,2020-11-04T01:21:57Z,oklahoma,1560699,949136,1334872,1452992,0.62,0.364,0
7172,155203,10,edison,2020-11-04T01:23:56Z,oklahoma,1560699,949136,1334872,1452992,0.616,0.368,0
7173,171978,11,edison,2020-11-04T01:24:58Z,oklahoma,1560699,949136,1334872,1452992,0.622,0.362,0
7174,186564,11,edison,2020-11-04T01:25:56Z,oklahoma,1560699,949136,1334872,1452992,0.623,0.36,0
7175,192491,12,edison,2020-11-04T01:27:59Z,oklahoma,1560699,949136,1334872,1452992,0.628,0.356,0
7176,213939,13,edison,2020-11-04T01:29:02Z,oklahoma,1560699,949136,1334872,1452992,0.627,0.356,0
7177,221533,14,edison,2020-11-04T01:29:57Z,oklahoma,1560699,949136,1334872,1452992,0.626,0.357,0
7178,328852,20,edison,2020-11-04T01:31:58Z,oklahoma,1560699,949136,1334872,1452992,0.538,0.444,0
7179,332408,20,edison,2020-11-04T01:32:58Z,oklahoma,1560699,949136,1334872,1452992,0.541,0.441,0
7180,339031,21,edison,2020-11-04T01:33:58Z,oklahoma,1560699,949136,1334872,1452992,0.544,0.438,0
7181,345548,21,edison,2020-11-04T01:35:01Z,oklahoma,1560699,949136,1334872,1452992,0.547,0.434,0
7182,349489,21,edison,2020-11-04T01:36:59Z,oklahoma,1560699,949136,1334872,1452992,0.549,0.433,0
7183,353986,22,edison,2020-11-04T01:37:59Z,oklahoma,1560699,949136,1334872,1452992,0.551,0.43,0
7184,358196,22,edison,2020-11-04T01:38:59Z,oklahoma,1560699,949136,1334872,1452992,0.554,0.427,0
7185,409202,25,edison,2020-11-04T01:40:58Z,oklahoma,1560699,949136,1334872,1452992,0.53,0.451,0
7186,416416,26,edison,2020-11-04T01:41:59Z,oklahoma,1560699,949136,1334872,1452992,0.534,0.447,0
7187,442466,27,edison,2020-11-04T01:43:01Z,oklahoma,1560699,949136,1334872,1452992,0.533,0.448,0
7188,448452,28,edison,2020-11-04T01:44:58Z,oklahoma,1560699,949136,1334872,1452992,0.536,0.445,0
7189,473619,29,edison,2020-11-04T01:46:03Z,oklahoma,1560699,949136,1334872,1452992,0.539,0.442,0
7190,485087,30,edison,2020-11-04T01:47:01Z,oklahoma,1560699,949136,1334872,1452992,0.542,0.438,0
7191,495591,30,edison,2020-11-04T01:49:01Z,oklahoma,1560699,949136,1334872,1452992,0.548,0.432,0
7192,508541,31,edison,2020-11-04T01:49:59Z,oklahoma,1560699,949136,1334872,1452992,0.55,0.43,0
7193,535641,33,edison,2020-11-04T01:51:05Z,oklahoma,1560699,949136,1334872,1452992,0.553,0.427,0
7194,549694,34,edison,2020-11-04T01:52:59Z,oklahoma,1560699,949136,1334872,1452992,0.557,0.422,0
7195,560325,34,edison,2020-11-04T01:54:00Z,oklahoma,1560699,949136,1334872,1452992,0.561,0.419,0
7196,576581,35,edison,2020-11-04T01:55:04Z,oklahoma,1560699,949136,1334872,1452992,0.565,0.414,0
7197,591858,36,edison,2020-11-04T01:57:03Z,oklahoma,1560699,949136,1334872,1452992,0.569,0.41,0
7198,602808,37,edison,2020-11-04T01:58:01Z,oklahoma,1560699,949136,1334872,1452992,0.574,0.406,0
7199,610479,37,edison,2020-11-04T01:58:55Z,oklahoma,1560699,949136,1334872,1452992,0.574,0.405,0
7200,625380,38,edison,2020-11-04T01:59:04Z,oklahoma,1560699,949136,1334872,1452992,0.58,0.4,0
7201,636981,39,edison,2020-11-04T02:00:01Z,oklahoma,1560699,949136,1334872,1452992,0.583,0.396,0
7202,665515,41,edison,2020-11-04T02:02:08Z,oklahoma,1560699,949136,1334872,1452992,0.587,0.392,0
7203,673874,41,edison,2020-11-04T02:03:01Z,oklahoma,1560699,949136,1334872,1452992,0.589,0.39,0
7204,695531,43,edison,2020-11-04T02:03:22Z,oklahoma,1560699,949136,1334872,1452992,0.591,0.387,0
7205,711174,44,edison,2020-11-04T02:04:03Z,oklahoma,1560699,949136,1334872,1452992,0.594,0.385,0
7206,728252,45,edison,2020-11-04T02:06:11Z,oklahoma,1560699,949136,1334872,1452992,0.597,0.381,0
7207,757219,46,edison,2020-11-04T02:07:11Z,oklahoma,1560699,949136,1334872,1452992,0.599,0.38,0
7208,773468,47,edison,2020-11-04T02:08:20Z,oklahoma,1560699,949136,1334872,1452992,0.602,0.376,0
7209,790829,49,edison,2020-11-04T02:10:14Z,oklahoma,1560699,949136,1334872,1452992,0.605,0.374,0
7210,802804,49,edison,2020-11-04T02:11:02Z,oklahoma,1560699,949136,1334872,1452992,0.607,0.372,0
7211,804117,49,edison,2020-11-04T02:12:02Z,oklahoma,1560699,949136,1334872,1452992,0.607,0.371,0
7212,839939,52,edison,2020-11-04T02:14:05Z,oklahoma,1560699,949136,1334872,1452992,0.613,0.365,0
7213,863228,53,edison,2020-11-04T02:15:02Z,oklahoma,1560699,949136,1334872,1452992,0.616,0.362,0
7214,876079,54,edison,2020-11-04T02:17:04Z,oklahoma,1560699,949136,1334872,1452992,0.619,0.359,0
7215,940220,58,edison,2020-11-04T02:20:14Z,oklahoma,1560699,949136,1334872,1452992,0.623,0.355,0
7216,988834,61,edison,2020-11-04T02:23:49Z,oklahoma,1560699,949136,1334872,1452992,0.628,0.349,0
7217,993571,61,edison,2020-11-04T02:24:03Z,oklahoma,1560699,949136,1334872,1452992,0.629,0.349,0
7218,1005767,62,edison,2020-11-04T02:24:39Z,oklahoma,1560699,949136,1334872,1452992,0.632,0.346,0
7219,1031207,63,edison,2020-11-04T02:28:21Z,oklahoma,1560699,949136,1334872,1452992,0.634,0.344,0
7220,1038039,64,edison,2020-11-04T02:29:07Z,oklahoma,1560699,949136,1334872,1452992,0.635,0.342,0
7221,1040981,64,edison,2020-11-04T02:29:23Z,oklahoma,1560699,949136,1334872,1452992,0.636,0.342,0
7222,1066520,65,edison,2020-11-04T02:32:46Z,oklahoma,1560699,949136,1334872,1452992,0.637,0.341,0
7223,1081873,66,edison,2020-11-04T02:34:41Z,oklahoma,1560699,949136,1334872,1452992,0.638,0.34,0
7224,1116370,68,edison,2020-11-04T02:34:54Z,oklahoma,1560699,949136,1334872,1452992,0.642,0.336,0
7225,1144602,70,edison,2020-11-04T02:38:34Z,oklahoma,1560699,949136,1334872,1452992,0.644,0.333,0
7226,1150099,71,edison,2020-11-04T02:39:53Z,oklahoma,1560699,949136,1334872,1452992,0.644,0.333,0
7227,1155186,71,edison,2020-11-04T02:40:14Z,oklahoma,1560699,949136,1334872,1452992,0.645,0.333,0
7228,1165527,72,edison,2020-11-04T02:40:30Z,oklahoma,1560699,949136,1334872,1452992,0.646,0.331,0
7229,1169112,72,edison,2020-11-04T02:42:34Z,oklahoma,1560699,949136,1334872,1452992,0.646,0.332,0
7230,1187003,73,edison,2020-11-04T02:44:27Z,oklahoma,1560699,949136,1334872,1452992,0.647,0.331,0
7231,1193646,73,edison,2020-11-04T02:44:33Z,oklahoma,1560699,949136,1334872,1452992,0.648,0.33,0
7232,1203671,74,edison,2020-11-04T02:47:27Z,oklahoma,1560699,949136,1334872,1452992,0.648,0.33,0
7233,1214801,75,edison,2020-11-04T02:47:31Z,oklahoma,1560699,949136,1334872,1452992,0.648,0.329,0
7234,1218008,75,edison,2020-11-04T02:48:30Z,oklahoma,1560699,949136,1334872,1452992,0.648,0.329,0
7235,1227349,75,edison,2020-11-04T02:51:28Z,oklahoma,1560699,949136,1334872,1452992,0.649,0.329,0
7236,1238493,76,edison,2020-11-04T02:53:00Z,oklahoma,1560699,949136,1334872,1452992,0.649,0.328,0
7237,1248927,77,edison,2020-11-04T02:57:00Z,oklahoma,1560699,949136,1334872,1452992,0.651,0.327,0
7238,1259619,77,edison,2020-11-04T02:57:08Z,oklahoma,1560699,949136,1334872,1452992,0.65,0.327,0
7239,1268134,78,edison,2020-11-04T02:58:25Z,oklahoma,1560699,949136,1334872,1452992,0.651,0.326,0
7240,1288737,79,edison,2020-11-04T02:59:33Z,oklahoma,1560699,949136,1334872,1452992,0.651,0.326,0
7241,1292450,79,edison,2020-11-04T03:00:32Z,oklahoma,1560699,949136,1334872,1452992,0.652,0.325,0
7242,1293214,79,edison,2020-11-04T03:01:55Z,oklahoma,1560699,949136,1334872,1452992,0.652,0.325,0
7243,1299246,80,edison,2020-11-04T03:02:47Z,oklahoma,1560699,949136,1334872,1452992,0.652,0.325,0
7244,1306323,80,edison,2020-11-04T03:04:33Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7245,1306927,80,edison,2020-11-04T03:05:08Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7246,1317274,81,edison,2020-11-04T03:06:34Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7247,1322734,81,edison,2020-11-04T03:07:22Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7248,1325896,81,edison,2020-11-04T03:09:31Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.324,0
7249,1328167,81,edison,2020-11-04T03:11:02Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.324,0
7250,1330107,82,edison,2020-11-04T03:11:30Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7251,1333177,82,edison,2020-11-04T03:13:08Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7252,1356102,83,edison,2020-11-04T03:15:09Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7253,1356932,83,edison,2020-11-04T03:16:31Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7254,1357084,83,edison,2020-11-04T03:19:22Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7255,1363493,84,edison,2020-11-04T03:21:22Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7256,1370204,84,edison,2020-11-04T03:25:24Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7257,1370636,84,edison,2020-11-04T03:26:19Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7258,1372970,84,edison,2020-11-04T03:27:15Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7259,1378077,85,edison,2020-11-04T03:29:12Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7260,1389945,85,edison,2020-11-04T03:33:44Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7261,1391175,85,edison,2020-11-04T03:37:06Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7262,1408924,86,edison,2020-11-04T03:37:46Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7263,1423999,87,edison,2020-11-04T03:39:08Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7264,1432933,88,edison,2020-11-04T03:43:00Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7265,1439096,88,edison,2020-11-04T03:47:20Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7266,1441584,88,edison,2020-11-04T03:48:20Z,oklahoma,1560699,949136,1334872,1452992,0.654,0.323,0
7267,1450943,89,edison,2020-11-04T03:52:50Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7268,1452284,89,edison,2020-11-04T03:53:36Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7269,1453823,89,edison,2020-11-04T03:54:29Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7270,1454731,89,edison,2020-11-04T04:00:23Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7271,1465230,90,edison,2020-11-04T04:00:52Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7272,1476243,91,edison,2020-11-04T04:06:31Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7273,1477989,91,edison,2020-11-04T04:07:48Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7274,1479041,91,edison,2020-11-04T04:09:35Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
7275,1480156,91,edison,2020-11-04T04:12:16Z,oklahoma,1560699,949136,1334872,1452992,0.653,0.324,0
